stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
501007,"NORTHERN BLVD/163 ST",,  40.761089, -73.802590,,,0,
501023,"BELL BLVD/NORTHERN BLVD",,  40.760566, -73.769436,,,0,
501024,"BELL BLVD/42 AV",,  40.762987, -73.770550,,,0,
501026,"BELL BLVD/38 AV",,  40.766471, -73.772412,,,0,
501031,"BELL BLVD/32 AV",,  40.773568, -73.774713,,,0,
501033,"BELL BLVD/28 AV",,  40.777368, -73.775534,,,0,
501035,"BELL BLVD/24 AV",,  40.779218, -73.775481,,,0,
501037,"BELL BLVD/23 AV",,  40.782777, -73.776631,,,0,
501039,"BELL BLVD/16 AV",,  40.785743, -73.778781,,,0,
501041,"BELL BLVD/212 ST",,  40.788716, -73.782075,,,0,
501044,"BELL BLVD/212 ST",,  40.788081, -73.781091,,,0,
501046,"BELL BLVD/16 AV",,  40.785155, -73.778602,,,0,
501048,"BELL BLVD/23 AV",,  40.782101, -73.776406,,,0,
501049,"BELL BLVD/24 AV",,  40.779846, -73.775504,,,0,
501050,"BELL BLVD/28 AV",,  40.777099, -73.775636,,,0,
501052,"BELL BLVD/32 AV",,  40.773741, -73.774911,,,0,
501053,"BELL BLVD/33 AV",,  40.771764, -73.774488,,,0,
501055,"BELL BLVD/35 AV",,  40.768620, -73.773686,,,0,
501057,"BELL BLVD/39 AV",,  40.764974, -73.771832,,,0,
501058,"BELL BLVD/41 AV",,  40.763284, -73.770921,,,0,
501060,"BELL BLVD/NORTHERN BLVD",,  40.760400, -73.769520,,,0,
501076,"NORTHERN BLVD/STATION RD",,  40.761460, -73.802708,,,0,
501078,"NORTHERN BLVD/159 ST",,  40.763443, -73.806839,,,0,
501080,"NORTHERN BLVD/154 ST",,  40.764878, -73.811437,,,0,
501082,"NORTHERN BLVD/150 ST",,  40.765350, -73.815003,,,0,
501085,"NORTHERN BLVD/PARSONS BLVD",,  40.764670, -73.824161,,,0,
501087,"UNION ST/NORTHERN BLVD",,  40.763708, -73.828230,,,0,
501090,"MAIN ST/38 AV",,  40.760782, -73.830620,,,0,
501093,"UNION ST/35 AV",,  40.765246, -73.827800,,,0,
501094,"UNION ST/33 AV",,  40.767863, -73.826815,,,0,
501095,"UNION ST/BAYSIDE AV",,  40.770004, -73.826504,,,0,
501097,"UNION ST/26 AV",,  40.774854, -73.826088,,,0,
501098,"UNION ST/PARSONS BLVD",,  40.776539, -73.824723,,,0,
501110,"150 ST/CROSS ISLAND PKWY SERVICE RD NORTH",,  40.787588, -73.813269,,,0,
501112,"150 ST/12 AV",,  40.790656, -73.814459,,,0,
501120,"150 ST/11 AV",,  40.791170, -73.814805,,,0,
501122,"150 ST/14 AV",,  40.788495, -73.813743,,,0,
501134,"WILLETS POINT BLVD/PARSONS BLVD",,  40.776783, -73.824131,,,0,
501136,"UNION ST/26 AV",,  40.774121, -73.826445,,,0,
501138,"UNION ST/31 RD",,  40.770251, -73.826647,,,0,
501139,"UNION ST/33 AV",,  40.767620, -73.827105,,,0,
501140,"UNION ST/35 AV",,  40.765422, -73.827944,,,0,
501148,"41 AV/PARSONS BLVD",,  40.760578, -73.821127,,,0,
501149,"41 AV/147 ST",,  40.761515, -73.817663,,,0,
501153,"150 ST/NORTHERN BLVD",,  40.765633, -73.815117,,,0,
501154,"150 ST/34 AV",,  40.767821, -73.815371,,,0,
501156,"150 ST/BAYSIDE AV",,  40.771412, -73.815780,,,0,
501158,"150 ST/27 AV",,  40.773925, -73.815174,,,0,
501160,"150 ST/24 RD",,  40.776757, -73.814751,,,0,
501162,"150 ST/21 AV",,  40.780154, -73.814286,,,0,
501164,"150 ST/18 AV",,  40.783000, -73.813896,,,0,
501166,"150 ST/15 DR",,  40.785497, -73.813593,,,0,
501172,"CROSS ISLAND PKWY/CLINTONVILLE ST",,  40.786303, -73.809539,,,0,
501175,"154 ST/14 AV",,  40.789755, -73.807496,,,0,
501184,"166 ST/POWELLS COVE BLVD",,  40.793838, -73.797422,,,0,
501189,"POWELLS COVE BLVD/162 ST",,  40.794180, -73.799492,,,0,
501196,"154 ST/14 AV",,  40.789133, -73.807732,,,0,
501198,"CROSS ISLAND PKWY/CLINTONVILLE ST",,  40.787166, -73.810164,,,0,
501202,"150 ST/17 RD",,  40.783113, -73.814029,,,0,
501204,"150 ST/20 RD",,  40.780272, -73.814416,,,0,
501210,"150 ST/BAYSIDE AV",,  40.771176, -73.815929,,,0,
501212,"150 ST/34 AV",,  40.767228, -73.815474,,,0,
501214,"150 ST/NORTHERN BLVD",,  40.764922, -73.815092,,,0,
501218,"41 AV/147 ST",,  40.761423, -73.818501,,,0,
501219,"41 AV/PARSONS BLVD",,  40.760478, -73.822005,,,0,
501233,"BAYSIDE AV/146 ST",,  40.770825, -73.821453,,,0,
501234,"BAYSIDE AV/148 ST",,  40.771330, -73.817925,,,0,
501235,"BAYSIDE AV/150 ST",,  40.771461, -73.815451,,,0,
501237,"BAYSIDE AV/152 ST",,  40.771523, -73.811606,,,0,
501240,"29 AV/158 ST",,  40.771152, -73.806412,,,0,
501242,"29 AV/162 ST",,  40.771112, -73.802145,,,0,
501247,"29 AV/FRANCIS LEWIS BLVD",,  40.770433, -73.793393,,,0,
501249,"FRANCIS LEWIS BLVD/27 AV",,  40.772665, -73.795013,,,0,
501250,"UTOPIA PKWY/26 AV",,  40.774296, -73.792676,,,0,
501252,"UTOPIA PKWY/22 AV",,  40.777335, -73.793280,,,0,
501254,"UTOPIA PKWY/19 AV",,  40.780781, -73.793952,,,0,
501256,"UTOPIA PKWY/16 AV",,  40.783955, -73.794581,,,0,
501257,"FRANCIS LEWIS BLVD/169 ST",,  40.773429, -73.796141,,,0,
501259,"FRANCIS LEWIS BLVD/24 AV",,  40.776215, -73.799292,,,0,
501260,"FRANCIS LEWIS BLVD/163 ST",,  40.778021, -73.800824,,,0,
501261,"FRANCIS LEWIS BLVD/WILLETS POINT BLVD",,  40.780120, -73.802252,,,0,
501268,"CROSS ISLAND PKWY/GOLF COURSE",,  40.787265, -73.791512,,,0,
501269,"CROSS ISLAND PKWY/ESTATES LN",,  40.788752, -73.787813,,,0,
501273,"UTOPIA PKWY/16 AV",,  40.783733, -73.794809,,,0,
501275,"UTOPIA PKWY/19 AV",,  40.780106, -73.794095,,,0,
501276,"UTOPIA PKWY/21 RD",,  40.777514, -73.793579,,,0,
501279,"UTOPIA PKWY/25 AV",,  40.774120, -73.792911,,,0,
501282,"CROSS ISLAND PKWY/BAYBRIDGE CONDO",,  40.788874, -73.787783,,,0,
501283,"CROSS ISLAND PKWY/GOLF COURSE",,  40.787263, -73.791848,,,0,
501288,"FRANCIS LEWIS BLVD/WILLETS POINT BLVD",,  40.779734, -73.802459,,,0,
501290,"FRANCIS LEWIS BLVD/163 ST",,  40.777054, -73.800427,,,0,
501292,"FRANCIS LEWIS BLVD/25 AV",,  40.774168, -73.797803,,,0,
501294,"FRANCIS LEWIS BLVD/169 ST",,  40.772588, -73.795295,,,0,
501296,"29 AV/171 ST",,  40.770582, -73.793984,,,0,
501298,"29 AV/167 ST",,  40.770916, -73.798235,,,0,
501302,"29 AV/159 ST",,  40.771189, -73.805748,,,0,
501304,"BAYSIDE AV/154 ST",,  40.771656, -73.810516,,,0,
501306,"BAYSIDE AV/150 ST",,  40.771565, -73.815700,,,0,
501308,"BAYSIDE AV/148 ST",,  40.771288, -73.819124,,,0,
501309,"BAYSIDE AV/146 ST",,  40.770810, -73.822309,,,0,
501311,"BAYSIDE AV/UNION ST",,  40.770199, -73.826405,,,0,
501320,"HILLSIDE AV/168 PL",,  40.710435, -73.793486,,,0,
501324,"HILLSIDE AV/178 ST",,  40.712275, -73.784937,,,0,
501328,"188 ST/87 DR",,  40.715709, -73.773797,,,0,
501329,"188 ST/HENLEY RD",,  40.717781, -73.774797,,,0,
501331,"188 ST/MCLAUGHLIN AV",,  40.721292, -73.776487,,,0,
501332,"188 ST/AVON RD",,  40.723587, -73.778121,,,0,
501333,"188 ST/ABERDEEN RD",,  40.726148, -73.779632,,,0,
501335,"188 ST/UNION TPKE",,  40.729085, -73.781007,,,0,
501337,"188 ST/73 AV",,  40.733027, -73.782878,,,0,
501338,"188 ST/69 AV",,  40.735606, -73.783923,,,0,
501339,"188 ST/64 AV",,  40.739023, -73.785464,,,0,
501340,"188 ST/HORACE HARDING EXPWY",,  40.740543, -73.786419,,,0,
501341,"HORACE HARDING EXPWY/188 ST",,  40.741033, -73.787316,,,0,
501343,"HORACE HARDING EXPWY/183 ST",,  40.739834, -73.791693,,,0,
501345,"HORACE HARDING EXPWY/FRESH MEADOW LN",,  40.738566, -73.796832,,,0,
501347,"HORACE HARDING EXPWY/168 ST",,  40.738607, -73.801289,,,0,
501348,"HORACE HARDING EXPWY/164 ST",,  40.738728, -73.804467,,,0,
501350,"HORACE HARDING EXPWY/160 ST",,  40.738856, -73.808812,,,0,
501352,"HORACE HARDING EXPWY/156 ST",,  40.739011, -73.812676,,,0,
501353,"KISSENA BLVD/HORACE HARDING EXPWY",,  40.739497, -73.815013,,,0,
501355,"KISSENA BLVD/58 AV",,  40.742499, -73.814355,,,0,
501356,"KISSENA BLVD/ROSE AV",,  40.746421, -73.814359,,,0,
501358,"KISSENA BLVD/NEGUNDO AV",,  40.748541, -73.816749,,,0,
501361,"KISSENA BLVD/45 AV",,  40.752510, -73.821069,,,0,
501363,"KISSENA BLVD/ASH AV",,  40.755104, -73.824171,,,0,
501367,"MAIN ST/ROOSEVELT AV",,  40.759909, -73.830233,,,0,
501369,"KISSENA BLVD/MAIN ST",,  40.757921, -73.828629,,,0,
501371,"KISSENA BLVD/FRANKLIN AV",,  40.755157, -73.824455,,,0,
501373,"KISSENA BLVD/ELDER AV",,  40.752856, -73.821725,,,0,
501377,"KISSENA BLVD/MULBERRY AV",,  40.748481, -73.816912,,,0,
501379,"KISSENA BLVD/ROSE AV",,  40.746158, -73.814313,,,0,
501380,"KISSENA BLVD/BOOTH MEMORIAL AV",,  40.742705, -73.814492,,,0,
501382,"KISSENA BLVD/60 AV",,  40.739651, -73.815222,,,0,
501383,"HORACE HARDING EXPWY/KISSENA BLVD",,  40.738522, -73.814522,,,0,
501385,"HORACE HARDING EXPWY/PARSONS BLVD",,  40.738260, -73.809965,,,0,
501388,"HORACE HARDING EXPWY/164 ST",,  40.738038, -73.804141,,,0,
501390,"HORACE HARDING EXPWY/168 ST",,  40.737933, -73.800529,,,0,
501392,"HORACE HARDING EXPWY/172 ST",,  40.737798, -73.796918,,,0,
501394,"HORACE HARDING EXPWY/UTOPIA PKWY",,  40.739005, -73.792231,,,0,
501395,"HORACE HARDING EXPWY/183 ST",,  40.739450, -73.790616,,,0,
501397,"188 ST/HORACE HARDING EXPWY",,  40.740274, -73.786550,,,0,
501398,"188 ST/64 AV",,  40.738736, -73.785956,,,0,
501399,"188 ST/186 LN",,  40.736220, -73.784650,,,0,
501401,"188 ST/73 AV",,  40.732777, -73.782965,,,0,
501403,"188 ST/UNION TPKE",,  40.729335, -73.781331,,,0,
501405,"188 ST/PERTH RD",,  40.726088, -73.779801,,,0,
501407,"188 ST/AVON RD",,  40.722993, -73.777912,,,0,
501408,"188 ST/GRAND CENTRAL PKWY",,  40.721251, -73.776643,,,0,
501409,"188 ST/HENLEY RD",,  40.718396, -73.775245,,,0,
501410,"188 ST/WEXFORD TERR",,  40.715517, -73.773870,,,0,
501414,"HILLSIDE AV/MIDLAND PKWY",,  40.712620, -73.783923,,,0,
501424,"HOMELAWN ST/HIGHLAND AV",,  40.712855, -73.793242,,,0,
501426,"HOMELAWN ST/ASPEN PL",,  40.715945, -73.792432,,,0,
501428,"HOMELAWN ST/CHARLECOTE RIDGE",,  40.718558, -73.791298,,,0,
501430,"UTOPIA PKWY/KILDARE RD",,  40.721693, -73.790170,,,0,
501434,"UTOPIA PKWY/75 AV",,  40.728783, -73.792850,,,0,
501435,"UTOPIA PKWY/73 AV",,  40.730395, -73.793530,,,0,
501437,"UTOPIA PKWY/69 AV",,  40.733090, -73.793187,,,0,
501439,"UTOPIA PKWY/65 AV",,  40.736682, -73.792944,,,0,
501441,"UTOPIA PKWY/HORACE HARDING EXPWY",,  40.738801, -73.792812,,,0,
501444,"HORACE HARDING EXPWY/188 ST",,  40.740688, -73.786104,,,0,
501447,"HORACE HARDING EXPWY/194 ST",,  40.741907, -73.781669,,,0,
501449,"HORACE HARDING EXPWY/FRANCIS LEWIS BLVD",,  40.742919, -73.775794,,,0,
501450,"HORACE HARDING EXPWY/OCEANIA ST",,  40.745595, -73.767178,,,0,
501452,"HORACE HARDING EXPWY/214 ST",,  40.746807, -73.762760,,,0,
501454,"HORACE HARDING EXPWY/218 ST",,  40.748018, -73.759230,,,0,
501457,"HORACE HARDING EXPWY/CLOVERDALE BLVD",,  40.750344, -73.750693,,,0,
501460,"DOUGLASTON PKWY/65 AV",,  40.752967, -73.741457,,,0,
501463,"HORACE HARDING EXPWY/244 ST",,  40.757996, -73.736976,,,0,
501466,"HORACE HARDING EXPWY/MARATHON PKWY",,  40.760473, -73.731303,,,0,
501468,"HORACE HARDING EXPWY/254 ST",,  40.763258, -73.726274,,,0,
501470,"NASSAU BLVD/LITTLE NECK PKWY",,  40.764295, -73.725916,,,0,
501471,"NASSAU BLVD/LITTLE NECK PKWY",,  40.764198, -73.726044,,,0,
501473,"HORACE HARDING EXPWY/252 ST",,  40.762830, -73.728886,,,0,
501475,"HORACE HARDING EXPWY/MARATHON PKWY",,  40.760745, -73.732569,,,0,
501479,"DOUGLASTON PKWY/65 AV",,  40.752761, -73.741584,,,0,
501481,"HORACE HARDING EXPWY/EAST HAMPTON BLVD",,  40.752149, -73.747542,,,0,
501483,"HORACE HARDING EXPWY/CLOVERDALE BLVD",,  40.750851, -73.751586,,,0,
501484,"HORACE HARDING EXPWY/SPRINGFIELD BLVD",,  40.749480, -73.757452,,,0,
501487,"HORACE HARDING EXPWY/213 ST",,  40.746962, -73.764679,,,0,
501489,"HORACE HARDING EXPWY/OCEANIA ST",,  40.745965, -73.768310,,,0,
501493,"HORACE HARDING EXPWY/FRANCIS LEWIS BLVD",,  40.743697, -73.776567,,,0,
501496,"HORACE HARDING EXPWY/PECK AV",,  40.742323, -73.782635,,,0,
501501,"UTOPIA PKWY/HORACE HARDING EXPWY",,  40.738506, -73.793032,,,0,
501502,"UTOPIA PKWY/65 AV",,  40.736025, -73.793201,,,0,
501504,"UTOPIA PKWY/69 AV",,  40.732780, -73.793405,,,0,
501505,"UTOPIA PKWY/JEWEL AV",,  40.730938, -73.793905,,,0,
501507,"UTOPIA PKWY/75 AV",,  40.728117, -73.792788,,,0,
501509,"UTOPIA PKWY/UNION TPKE",,  40.725924, -73.791855,,,0,
501511,"UTOPIA PKWY/STADIUM RD",,  40.723069, -73.790434,,,0,
501512,"UTOPIA PKWY/ST JOHNS UNIVERSITY",,  40.721078, -73.790371,,,0,
501514,"HOMELAWN ST/173 ST",,  40.718461, -73.791654,,,0,
501516,"HOMELAWN ST/84 RD",,  40.715941, -73.792653,,,0,
501518,"HOMELAWN ST/HIGHLAND AV",,  40.712666, -73.793318,,,0,
501531,"PARSONS BLVD/ELM AV",,  40.755976, -73.816292,,,0,
501533,"46 AV/PARSONS BLVD",,  40.754148, -73.812948,,,0,
501535,"46 AV/158 ST",,  40.754012, -73.808736,,,0,
501537,"46 AV/162 ST",,  40.753715, -73.805023,,,0,
501539,"46 AV/166 ST",,  40.753678, -73.801215,,,0,
501541,"46 AV/170 ST",,  40.753823, -73.797396,,,0,
501543,"HOLLIS COURT BLVD/UTOPIA PKWY",,  40.752855, -73.791876,,,0,
501560,"HOLLIS COURT BLVD/190 ST",,  40.752415, -73.789943,,,0,
501561,"46 AV/UTOPIA PKWY",,  40.753271, -73.792864,,,0,
501563,"46 AV/171 ST",,  40.753855, -73.796768,,,0,
501565,"46 AV/167 ST",,  40.753812, -73.800550,,,0,
501569,"46 AV/158 ST",,  40.754142, -73.809002,,,0,
501572,"46 AV/PARSONS BLVD",,  40.754253, -73.813333,,,0,
501575,"PARSONS BLVD/BEECH AV",,  40.757753, -73.818825,,,0,
501605,"47 AV/193 ST",,  40.751777, -73.787982,,,0,
501611,"ROCKY HILL RD/203 ST",,  40.753217, -73.777142,,,0,
501613,"48 AV/208 ST",,  40.754331, -73.772385,,,0,
501618,"216 ST/50 AV",,  40.754276, -73.764134,,,0,
501619,"216 ST/LUKE PL",,  40.752400, -73.763844,,,0,
501621,"56 AV/220 ST",,  40.752159, -73.759760,,,0,
501624,"SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH",,  40.748750, -73.756621,,,0,
501626,"SPRINGFIELD BLVD/67 AV",,  40.745262, -73.754891,,,0,
501627,"SPRINGFIELD BLVD/73 AV",,  40.742498, -73.753616,,,0,
501628,"SPRINGFIELD BLVD/75 AV",,  40.740215, -73.751561,,,0,
501630,"SPRINGFIELD BLVD/77 AV",,  40.738186, -73.748678,,,0,
501632,"SPRINGFIELD BLVD/UNION TPKE",,  40.735406, -73.746480,,,0,
501635,"SPRINGFIELD BLVD/HILLSIDE AV",,  40.729966, -73.744981,,,0,
501654,"SPRINGFIELD BLVD/HILLSIDE AV",,  40.730265, -73.745082,,,0,
501657,"SPRINGFIELD BLVD/UNION TPKE",,  40.736210, -73.746796,,,0,
501659,"SPRINGFIELD BLVD/76 AV",,  40.739931, -73.750182,,,0,
501660,"SPRINGFIELD BLVD/73 AV",,  40.742264, -73.753307,,,0,
501662,"SPRINGFIELD BLVD/67 AV",,  40.745173, -73.754635,,,0,
501664,"SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH",,  40.749006, -73.756555,,,0,
501665,"SPRINGFIELD BLVD/HORACE HARDING EXPWY NORTH",,  40.749868, -73.757080,,,0,
501666,"SPRINGFIELD BLVD/58 AV",,  40.750423, -73.757622,,,0,
501667,"SPRINGFIELD BLVD/56 AV",,  40.752338, -73.759143,,,0,
501668,"LUKE PL/217 ST",,  40.751953, -73.762626,,,0,
501671,"48 AV/216 ST",,  40.755984, -73.764720,,,0,
501673,"48 AV/BELL BLVD",,  40.755622, -73.767702,,,0,
501675,"48 AV/OCEANIA ST",,  40.754490, -73.772290,,,0,
501680,"47 AV/FRANCIS LEWIS BLVD",,  40.753312, -73.780993,,,0,
501682,"47 AV/196 ST",,  40.752671, -73.785265,,,0,
501730,"FRANCIS LEWIS BLVD/35 AV",,  40.764665, -73.788319,,,0,
501731,"FRANCIS LEWIS BLVD/34 AV",,  40.766460, -73.789693,,,0,
501733,"FRANCIS LEWIS BLVD/32 RD",,  40.768615, -73.791448,,,0,
501758,"FRANCIS LEWIS BLVD/33 AV",,  40.767024, -73.790435,,,0,
501760,"FRANCIS LEWIS BLVD/35 AV",,  40.764410, -73.788638,,,0,
501804,"UTOPIA PKWY/58 AV",,  40.741625, -73.792590,,,0,
501806,"UTOPIA PKWY/50 AV",,  40.744995, -73.792399,,,0,
501808,"UTOPIA PKWY/48 AV",,  40.748832, -73.792149,,,0,
501811,"UTOPIA PKWY/HOLLIS COURT BLVD",,  40.752878, -73.792216,,,0,
501825,"BELL BLVD/46 AV",,  40.758588, -73.768316,,,0,
501857,"BELL BLVD/46 AV",,  40.757929, -73.768236,,,0,
501871,"UTOPIA PKWY/ASHBY AV",,  40.752699, -73.792384,,,0,
501872,"UTOPIA PKWY/47 AV",,  40.750186, -73.792274,,,0,
501874,"UTOPIA PKWY/PIDGEON MEADOW RD",,  40.747306, -73.792462,,,0,
501876,"UTOPIA PKWY/50 AV",,  40.744161, -73.792670,,,0,
501878,"UTOPIA PKWY/BOOTH MEMORIAL AV",,  40.740799, -73.792884,,,0,
501903,"HILLSIDE AV/169 ST",,  40.710777, -73.792627,,,0,
501908,"HILLSIDE AV/180 ST",,  40.712995, -73.782272,,,0,
501925,"212 PL/90 AV",,  40.721752, -73.749346,,,0,
501927,"212 PL/93 AV",,  40.719022, -73.747357,,,0,
501936,"JAMAICA AV/220 ST",,  40.718992, -73.734138,,,0,
501937,"JAMAICA AV/222 ST",,  40.720556, -73.731969,,,0,
501939,"JAMAICA AV/240 ST",,  40.723344, -73.727293,,,0,
501941,"JERICHO TPKE/COMMONWEALTH BLVD",,  40.725939, -73.718431,,,0,
501942,"JERICHO TPKE/PENNSYLVANIA BLVD",,  40.726510, -73.715499,,,0,
501947,"JERICHO TPKE/LITTLE NECK PKWY",,  40.727213, -73.710984,,,0,
501948,"JERICHO TPKE/250 ST",,  40.726677, -73.715349,,,0,
501949,"JERICHO TPKE/COMMONWEALTH BLVD",,  40.725985, -73.718716,,,0,
501952,"JERICHO TPKE/BRADDOCK AV",,  40.724633, -73.723993,,,0,
501954,"JAMAICA AV/239 ST",,  40.723056, -73.728444,,,0,
501956,"JAMAICA AV/222 ST",,  40.720005, -73.732771,,,0,
501962,"JAMAICA AV/212 PL",,  40.716074, -73.745399,,,0,
501964,"212 ST/93 AV",,  40.718961, -73.748180,,,0,
501966,"212 ST/90 AV",,  40.721839, -73.750482,,,0,
501995,"177 ST/106 AV",,  40.702957, -73.780989,,,0,
501997,"FERN PL/REX RD",,  40.700901, -73.781078,,,0,
501999,"174 ST/109 AV",,  40.698513, -73.780917,,,0,
502000,"174 ST/110 AV",,  40.696914, -73.779757,,,0,
502002,"111 AV/175 ST",,  40.696061, -73.777531,,,0,
502004,"SAYRES AV/178 ST",,  40.697410, -73.775493,,,0,
502007,"SAYRES AV/179 PL",,  40.698937, -73.774526,,,0,
502009,"SAYRES AV/178 ST",,  40.697115, -73.775923,,,0,
502011,"111 AV/175 ST",,  40.695857, -73.778354,,,0,
502012,"174 ST/110 AV",,  40.697510, -73.780047,,,0,
502013,"174 ST/109 AV",,  40.699076, -73.781189,,,0,
502015,"REX RD/FERN PL",,  40.700813, -73.780938,,,0,
502017,"106 AV/177 ST",,  40.702820, -73.780971,,,0,
502019,"177 ST/LIBERTY AV",,  40.705312, -73.782402,,,0,
502030,"SUTPHIN BLVD/JAMAICA AV",,  40.701989, -73.807903,,,0,
502032,"SUTPHIN BLVD/HILLSIDE AV",,  40.705678, -73.809604,,,0,
502065,"HILLSIDE AV/88 AV",,  40.731721, -73.741113,,,0,
502067,"HILLSIDE AV/231 ST",,  40.732823, -73.739064,,,0,
502069,"HILLSIDE AV/WINCHESTER BLVD",,  40.733418, -73.735720,,,0,
502071,"HILLSIDE AV/235 ST",,  40.732604, -73.731106,,,0,
502072,"HILLSIDE AV/239 ST",,  40.733580, -73.725517,,,0,
502075,"HILLSIDE AV/COMMONWEALTH BLVD",,  40.734437, -73.721301,,,0,
502079,"HILLSIDE AV/LITTLE NECK PKWY",,  40.736011, -73.713958,,,0,
502080,"HILLSIDE AV/256 ST",,  40.736540, -73.711510,,,0,
502082,"HILLSIDE AV/261 ST",,  40.737514, -73.706980,,,0,
502083,"HILLSIDE AV/264 ST",,  40.738111, -73.704203,,,0,
502084,"HILLSIDE AV/267 ST",,  40.738702, -73.701458,,,0,
502085,"HILLSIDE AV/268 ST",,  40.738862, -73.701373,,,0,
502087,"HILLSIDE AV/264 ST",,  40.738129, -73.705090,,,0,
502088,"HILLSIDE AV/261 ST",,  40.737541, -73.707843,,,0,
502091,"HILLSIDE AV/LITTLE NECK PKWY",,  40.736135, -73.714369,,,0,
502095,"HILLSIDE AV/COMMONWEALTH BLVD",,  40.734542, -73.721660,,,0,
502098,"HILLSIDE AV/235 CT",,  40.732725, -73.730476,,,0,
502100,"HILLSIDE AV/WINCHESTER BLVD",,  40.733518, -73.735078,,,0,
502102,"HILLSIDE AV/231 ST",,  40.732945, -73.739395,,,0,
502104,"HILLSIDE AV/MANOR RD",,  40.730930, -73.743234,,,0,
502115,"HILLSIDE AV/202 ST",,  40.719904, -73.762312,,,0,
502131,"HILLSIDE AV/166 ST",,  40.709627, -73.796269,,,0,
502132,"HILLSIDE AV/164 ST",,  40.708879, -73.798865,,,0,
502137,"SUTPHIN BLVD/HILLSIDE AV",,  40.705382, -73.809594,,,0,
502139,"SUTPHIN BLVD/JAMAICA AV",,  40.701843, -73.808029,,,0,
502145,"JAMAICA AV/150 ST",,  40.702228, -73.804326,,,0,
502159,"MAIN ST/77 RD",,  40.721017, -73.818701,,,0,
502163,"MAIN ST/73 AV",,  40.725011, -73.820750,,,0,
502164,"MAIN ST/72 AV",,  40.727022, -73.821784,,,0,
502166,"MAIN ST/JEWEL AV",,  40.729937, -73.823284,,,0,
502169,"MAIN ST/MELBOURNE AV",,  40.733963, -73.825189,,,0,
502171,"MAIN ST /65-21 MAIN ST",,  40.737281, -73.824906,,,0,
502172,"MAIN ST/146 ST",,  40.740119, -73.824891,,,0,
502174,"MAIN ST/60 AV",,  40.743040, -73.825468,,,0,
502175,"MAIN ST/58 RD",,  40.744847, -73.825789,,,0,
502179,"MAIN ST/ELDER AV",,  40.751385, -73.825899,,,0,
502181,"MAIN ST/FRANKLIN AV",,  40.754599, -73.827917,,,0,
502184,"MAIN ST/KISSENA BLVD",,  40.758120, -73.829348,,,0,
502246,"PARSONS BLVD/WILLETS POINT BLVD",,  40.777252, -73.824321,,,0,
502254,"MAIN ST/NORTHERN BLVD",,  40.762447, -73.831796,,,0,
502255,"MAIN ST/38 AV",,  40.760944, -73.830907,,,0,
502256,"MAIN ST/39 AV",,  40.759931, -73.830435,,,0,
502257,"MAIN ST/41 AV",,  40.757824, -73.829419,,,0,
502259,"MAIN ST/MAPLE AV",,  40.755045, -73.828267,,,0,
502261,"MAIN ST/ELDER AV",,  40.751028, -73.825891,,,0,
502263,"MAIN ST/56 AV",,  40.748010, -73.826145,,,0,
502264,"MAIN ST/BOOTH MEMORIAL AV",,  40.746165, -73.826222,,,0,
502268,"MAIN ST/63 AV",,  40.739335, -73.824970,,,0,
502271,"MAIN ST/MELBOURNE AV",,  40.734072, -73.825442,,,0,
502274,"MAIN ST/JEWEL AV",,  40.730083, -73.823644,,,0,
502276,"MAIN ST/72 AV",,  40.726367, -73.821729,,,0,
502278,"MAIN ST/76 AV",,  40.722331, -73.819657,,,0,
502279,"MAIN ST/77 RD",,  40.720345, -73.818638,,,0,
502281,"MAIN ST/UNION TPKE",,  40.717771, -73.817324,,,0,
502300,"UNION TPKE/135 ST",,  40.715927, -73.823737,,,0,
502302,"UNION TPKE/MAIN ST",,  40.717728, -73.816538,,,0,
502304,"UNION TPKE/150 ST",,  40.719071, -73.811690,,,0,
502305,"UNION TPKE/PARSONS BLVD",,  40.719772, -73.809162,,,0,
502307,"UNION TPKE/164 ST",,  40.721277, -73.804731,,,0,
502309,"UNION TPKE/168 ST",,  40.722965, -73.799791,,,0,
502311,"UNION TPKE/173 ST",,  40.724459, -73.795425,,,0,
502313,"UNION TPKE/UTOPIA PKWY",,  40.725837, -73.791142,,,0,
502315,"UNION TPKE/KENT ST",,  40.727592, -73.785768,,,0,
502317,"UNION TPKE/188 ST",,  40.729221, -73.780715,,,0,
502319,"UNION TPKE/193 ST",,  40.730205, -73.777143,,,0,
502321,"UNION TPKE/198 ST",,  40.731275, -73.772352,,,0,
502322,"UNION TPKE/FRANCIS LEWIS BLVD",,  40.731779, -73.769492,,,0,
502323,"UNION TPKE/HOLLIS HILLS TERR",,  40.732872, -73.763026,,,0,
502325,"UNION TPKE/211 ST",,  40.733477, -73.759448,,,0,
502327,"UNION TPKE/BELL BLVD",,  40.734271, -73.754747,,,0,
502328,"UNION TPKE/STEWART RD",,  40.734740, -73.751978,,,0,
502331,"UNION TPKE/SPRINGFIELD BLVD",,  40.735640, -73.746645,,,0,
502333,"UNION TPKE/GRAND CENTRAL PKWY",,  40.736599, -73.742217,,,0,
502335,"UNION TPKE/234 ST",,  40.737664, -73.737309,,,0,
502337,"UNION TPKE/WINCHESTER BLVD",,  40.738959, -73.733425,,,0,
